,ID,TEXT,PET,LABEL,EUPH_STATUS
3994,3994,"""🔥DJ HIMARS продовжує <дискотеку> - на цей раз Мелітополь😎""",дискотека,1,sometimes_euph
6406,6406,Та немає вже цього підрозділу він весь потрапив <на концерт до Кобзона>,На концерт до Кобзона,1,always_euph
5545,5545,"На півдні вчора знову горіли російські склади, а самі росіяни від’їжджали на концерт Кобзона. Також слідом <за рускім кораблем> пішла чергова ворожа баржа.",за рускім кораблем,1,always_euph
2932,2932,"""Загадкова ""<бавовна>"", що прокотилася цілою низкою російських міст, дісталася і до Ростова-на-Дону.""",бавовна,1,sometimes_euph
6068,6068,"При найменших підозрах не варто їсти таке <м'ясо>, бо можна отруїтись.",м'ясо,0,sometimes_euph
1070,1070,"Людина <заглядає до чарки> не тому, що не любить рідних, а через те, що не може не пити.",заглядати до чарки/в чарку,1,always_euph
4029,4029,...для російського громадянина є лише два: двохсотий чи <трьохсотий>.,трьохсотий,1,sometimes_euph
6498,6498,"тепер всі регіони країни стали просто Україною. Тобто «спеціальна воєнна операція» таки досягла своєї мети, просто з точністю до",спеціальна воєнна операція,1,always_euph
2066,2066,"Поган звинуватив Amazon в тому, що вона, зокрема, змушує працівників <справляти потребу> в пляшки з-під води.",справляти потребу,1,always_euph
142,142,"Всі дорослі люди давно вже знають ознаки поводження людини <під кайфом>, або до, або після.",під кайфом,1,sometimes_euph
2693,2693,"Юрій Синельник Дарницький районний суд підтвердив, що шахраї незаконно <привласнили> двокімнатну квартиру киянина, зробивши його бездомним, повідомляє Українська Гельсінська спілка",привласнити,1,always_euph
1031,1031,"""<Бавовна> в твоїй голові . Вчи українські слова і їх значення""",бавовна,0,sometimes_euph
1046,1046,"За словами самого художника, його роботи покликані <додати> трішки <барв> і різноманітності в повсякденне життя мешканців мегаполісу.",додавати / додати барв,0,sometimes_euph
3884,3884,"""Штурмова група 79-ї ОДШБр підходить упритул до однієї з російських позицій. Перед тим по противнику вдало <відпрацювали> пілоти ударних дронів — після інтенсивного і тривалого нальоту окупанти забиваються в тісний бліндаж і не висовують носа з укриття"", - розповідають військові.",Відпрацювати,1,sometimes_euph
3619,3619,"""Те, що вони не можуть буквально скидати <бавовну> під себе на окупантів, не означає, що їх та їхню оптику не використовують для інших цілей, де інші дрони не такі ефективні.""",бавовна,1,sometimes_euph
5209,5209,"Кадри про те, як 35 бригада здійснює штурм ворожих позицій та ефективно знищує орків 🔥☠️ «Рускому міру» приходить кінець і невдовзі він піде слідом <за рускім кораблем> 🚢

",за рускім кораблем,1,always_euph
5731,5731,"Нехай на війну підуть сини і дочки нардепів, СБУ та інших можновладців - війна закінчиться зразу. <Батальон Монако> - чого відпустили закордон та ще й з награбованими грошима.",Батальон Монако,1,always_euph
2806,2806,"""Гарної вам <бавовни> на ніч 😴""",бавовна,1,sometimes_euph
4439,4439,Бойовий вертоліт Ка-52 армії росії <приземлили> військовослужбовці Збройних сил України.,приземлити,1,sometimes_euph
590,590,Ви говорите про забруднення довкілля. Вистачить <ходити по-великому> через день.,ходити/іти по-великому,1,sometimes_euph
3511,3511,"""Скоро продадуть місця на платформі Церкві Святого Гітхаба, Церкві Свідків <Бавовни> Київського Матріархату, ну та й різного штибу мунтянам теж продадуться - гроші не пахнуть...""",бавовна,1,sometimes_euph
3920,3920,"""Я там був в віці 17 років, ходив на якісь <дискотеки>, але щоб це мені занадто подобалось – то ні. """,дискотека,0,sometimes_euph
4313,4313,А що тільки в Україні мають палати нафтобази?  Бумеранг прилетів і <прилетить> ще не один десяток,прилетіти,1,sometimes_euph
981,981,"Кав'ярня ""Старе місто"" у Луцьку, де працюють ""<Сонячні діти>"" стала волонтерським центром. Українські господині приносять пасочки, священники освячуюють їх і передають на передову для захисників.🇺🇦 Діти малюють малюнки з теплими побажаннями, щоб розрадити військових 🇺🇦. Переможемо! https://t.co/QWVkeZgYKL",сонячна дитина,1,sometimes_euph
6690,6690,У цей день в давнину часто спостерігали повернення птахів із теплих країв. Їхній <приліт> завжди означав відхід зими та настання тепла.,приліт,0,sometimes_euph
4309,4309,"а ще час реакції самого зрк, визначення швидкості <цілі>, її координат, підготовка до пуску та пуск ЗКР",ціль,0,sometimes_euph
1018,1018,"Завдяки високому вмісту заліза диня стимулює кровотворення, тому вона корисна тим, хто страждає анемією ( недокрів'ям ) і жінкам в <критичні дні>.",критичні дні,1,sometimes_euph
3146,3146,"""Мопеди"" <прилітатимуть >десятками щоночі, поки не закінчиться нова партія.",прилітати,1,sometimes_euph
6162,6162,раби асвабадітєлі уже пройшли калібровку і всіх їх із жалобами відправили <На концерт до Кобзона>,На концерт до Кобзона,1,always_euph
3067,3067,"""Курськ знову горить. <Бавовна> знову винна 😈""",бавовна,1,sometimes_euph
528,528,"Взагалі, кожна музична сфера — сольна, академічна, інструментальна, акапельна — потребує <особливого підходу> .",особливий підхід,0,sometimes_euph
150,150,"Дванадцятирічний досвід <""на голці""> на її зовнішності практично не позначився.",на голці (на голку),1,sometimes_euph
1577,1577,"""А військовий журналіст Богдан Мірошников приблизно в той же час повідомив, що “розпочинається традиційна вечірньо-нічна <дискотека>” і назвав три міста, де вона відбувається — Мелітополь, Нова Каховка і Донецьк.""",дискотека,1,sometimes_euph
6936,6936,"Чудово <відпрацювали> хлопці, так тримати 👉🇺🇦🇺🇦💪💪💪💪",Відпрацювати,1,sometimes_euph
1591,1591,"Працівники міліції, дружинники свою справу роблять, затримують <любителів оковитої>, доставляють їх у витверезник, а хуліганів — до суду, де їх штрафують, засуджують.",любитель оковитої,1,always_euph
1702,1702,Тепер ця школа єдина в місті архітектурно доступна для учнів <з порушенням опорно-рухового апарату>.,з порушенням опорно-рухового апарату,1,always_euph
4568,4568,виправдання у серпні. У хворій уяві кривавого тирана «спеціальна воєнна операція» – це щось на кшталт,спеціальна воєнна операція,1,always_euph
3598,3598,"""Також він прокоментував постійну “<бавовну>” в тилу ворога. Кирило Буданов прокоментував атаку на російську авіабазу Енгельс у Саратові, що відбулась у грудні 2022 року""",бавовна,1,sometimes_euph
408,408,Без взводу управління батарея може лише в небо <пукати>.,пукати,0,sometimes_euph
4130,4130,"<Двохсотий> випадок самогубства був зафіксований 9-го січня, однак станом на сьогодні, 18-те січня, таких випадків вже на дев’ять більше.",двохсотий,0,sometimes_euph
5721,5721,"Неправильний переклад! На 11:04 сказано <""затрьохсотили> трохи"", а перекладено як ""люди померли""! У вас нема грошей на нормального перекладача?",трьохсотий,1,sometimes_euph
3288,3288,"""Оговтайтесь вже. Ніякої набережної. Залізниця, склади, танки, снаряд, ППО, сирени, вибухи, <бавовна>, швидкі, мертиві росіяни - от що чекає цю частину території. Набережна логічного плану не передбачена ані росіянами, ані нами до деокупації.""",бавовна,1,sometimes_euph
784,784,"Все інше, опубліковане в статті, є повною <інсинуацією>, ще й провокаційного характеру",інсинуація,1,sometimes_euph
1146,1146,"Зловмисник розповів, що <має знайомства> у ТЦК та у медичних закладах, а тому може без проблем посприяти оформленню військово-облікових документів щодо визнання чоловіка непридатним до військової служби та виключення його з військового обліку.",мати знайомство,1,sometimes_euph
5714,5714,"немає єдиного ставлення до війни, вони завжди пишуть ""спеціальна воєнна операція"" в лапках. Тобто вони майже висміюють накази,",спеціальна воєнна операція,1,always_euph
1798,1798,"Офіційна москва й надалі вперто <замилює очі> світу, аргументуючи свої дії собою ж сфальсифікованими даними "", - сказав Перебийніс.",замилювати / замилити очі,1,sometimes_euph
808,808,"Втратить час громада, поки буде експериментувати з популістами, але за один-два виборчі періоди громади зміцніють, очистяться і будуть розуміти, що треба обирати старійшин, які грамотно і ефективно управляють, а не популістів, які <розказують байки>”, – підсумував голова ОДА.",розказувати байки,1,sometimes_euph
817,817,"За столом і за пляшкою уже сиділи двоє: отець Олександр і високий коротко стрижений, але уже сивий також чоловік, може, молодший за хазяїна, але лице так само усуціль стоптане <зеленим змієм>.",зелений змій,1,sometimes_euph
4314,4314,а яка різниця з чого збивати ці <мопеди>? не на тому увагу свою зосередив...,мопед,1,sometimes_euph
2742,2742,"Як йдеться на сторінці УСБУ у Вінницькій області, співробітники СБУ встановили, що посадовець митниці систематично вимагав хабарі від юридичних та фізичних осіб за <прискорення процедури> митного оформлення товарів та не створення штучних перешкод.",прискорення процедури,1,sometimes_euph
3345,3345,"""Піжамні штани вже були певний час в моді, потім кудись раптово зникли, а тепер знову набирають популярності. Цей предмет зі спальні з шовку та <бавовни> готовий доповнювати наші міські образи.""",бавовна,0,sometimes_euph
1225,1225,"Інженерку-землевпорядницю із Запоріжжя судитимуть за підбурювання до корупції та замах на шахрайство. Так, за даними слідства, жінка отримала 25 тисяч доларів США за обіцянку надати <допомогу у вирішенні питання> оренди земельної ділянки прибережної захисної смуги річки Дніпро, що перебуває у власності міськради.

",допомога  у вирішенні питання,1,sometimes_euph
3989,3989,"""💥💥На росії уночі ""квітла <бавовна>"": вибухи лунали у кількох містах.""",бавовна,1,sometimes_euph
2324,2324,"""В центрі влаштували <дискотеку>, яка техніка таке може витримати??""",дискотека,0,sometimes_euph
6563,6563,трамваї! Можливо не хочуть їхати по роздовбаним рейкам! А можливо вони просто <втомилися> від своєї старості!,втомитися,1,sometimes_euph
1963,1963,Посадовці вимагали кошти за <прискорення процедури> розгляду та реєстрації пакету документів оренди земельних ділянок.,прискорення процедури,1,sometimes_euph
1567,1567,Стигматизація психіатрії все ще існує – Самогубство чи саморуйнування не обов'язково пов'язано <з психічними порушеннями>?,з психічними порушеннями,0,sometimes_euph
6382,6382,"Схоже, що влучання було все-таки у <мопед>. Пішли відбої, Київ, тримайся",мопед,1,sometimes_euph
1920,1920,"Це незворотно, так що доведеться просто перечекати <емоційно нестабільний> момент.",емоційно нестабільний,0,sometimes_euph
3680,3680,"""У Житомирі поліцейські «завітали» на <дискотеку> до закладу, який працював  під час комендантської...""",дискотека,0,sometimes_euph
2833,2833,"""Діти живуть в Англії, відвідують різні	<дискотеки>, правильні і не правильні. """,дискотека,0,sometimes_euph
5433,5433,"Мішенню була неробоча ферма – щось <прилетіло> в поле, щось побило залишки транспорту та сільгосптехніки, щось влучило по приватних будинках.",прилетіти,1,sometimes_euph
5171,5171,"І чому народ починає кидати гроші на поміч військовим попри владу? Тому,що глибинно,народ знає,що <на нулі> буде той самий народ,а не влада та їхні діти.",нуль,1,sometimes_euph
3118,3118,"""Мінуснулася"" майже вся військова техніка, яку окупанти поставили впритул до будівлі. За словами Гіркіна, остаточна кількість загарбників, які поїхали <на концерт до Кобзона>, – наразі невідома. Рахунок ""двохсотих"" вже йде на сотні. Тим часом безліч окупантів вважаються зниклими безвісти.",На концерт до Кобзона,1,always_euph
2250,2250,"Скаржаться на відсутність туалетів і водії громадського транспорту – на кінцевих зупинках вони вимушені <справляти потребу>, заходячи за свою машину.",справляти потребу,1,always_euph
3849,3849,"""Чекаємо <бавовну> на кримському мосту""",бавовна,1,sometimes_euph
3822,3822,"""Цей корабель може нести багато озброєння та техніки, зокрема: одну спарену 30-мм артустановку АК-630М-2, дві 30-мм артустановки АК-630, два вертольоти Ка-29. Часті та гучні візити української ""<бавовни>"" до тимчасово окупованому Криму змусили росіян відвести більшість кораблів Чорноморського флоту у ""безпечніші"" місця - аж під Новоросійськ і в Туапсе.""",бавовна,1,sometimes_euph
2038,2038,"Пропаганда вона така, <замилює очі> цілим поколінням. росія підкладає нам свиней сторіччями.",замилювати / замилити очі,1,sometimes_euph
3126,3126,"""Місцеві жителі стверджують, що ""гучну <бавовну>"" було чути близько 5 години ранку.""",бавовна,1,sometimes_euph
5030,5030,"За те, що убивав людей, <прилетів> бумеранг.",прилетіти,0,sometimes_euph
4027,4027,"...вертаємося до вас, друзі, з проханням допомогти придбати	<пташки> для наших воїнів!",пташка,1,sometimes_euph
4337,4337,"Але ж ви не забираєте своїх <двохсотих>,щоб не псувати вашу статистику,і вони залишаються гнити на полі бою,або їх з'ї дають вовки або здичавілі собаки!",двохсотий,1,sometimes_euph
3374,3374,"""Повітря краще циркулює через натуральні тканини, такі як <бавовна>, бамбук в порівнянні з синтетичними тканинами, такими як поліестер, нейлон та атлас.""",бавовна,0,sometimes_euph
6687,6687,У Сингапурі їдять мінімум <м'яса> і максимум фруктів.,м'ясо,0,sometimes_euph
4317,4317,А якщо після перегляду ти хочеш так само ювелірно <«мінусувати»> окупантів – надсилай свою анкету за посиланням,мінусувати,1,sometimes_euph
6400,6400,"Сьогодні, 11 травня, житель Старокостянтинова на <мопеді> в’їхав в автомобіль поліції. Перевірка показала, що він перебував за кермом у стані алкогольного сп’яніння.",мопед,0,sometimes_euph
2392,2392,"""величезна кількість <бавовни> летить зі стороний українського кордону, не ігноруйте тривогу!!!""",бавовна,1,sometimes_euph
3452,3452,"""різні рухові активності, спортивна вікторина, <дискотеки> та концерт колективів художньої самодіяльності.""",дискотека,0,sometimes_euph
3637,3637,"""то не <бавовна>, а вовна...холодно для бавовни)""",бавовна,1,sometimes_euph
1759,1759,"Суп треба просто вливати в рот. Непомітно, делікатно. І не <мочи губ>. Губи повинні бути сухі, коли ти їси.",мочити губи,0,sometimes_euph
2356,2356,"""Варто брати такий розмір, щоб у випадку сильних морозів можна було надягнути теплу вовняну шкарпетку і нозі не було тісно. Холод менше проникає до шкіри через прошарок <бавовни> та повітря.""",бавовна,0,sometimes_euph
4020,4020,"... спекти печиво у формі <пташок>, освятити у храмі та пригостити нужденних. Церква рекомендує.",пташка,0,sometimes_euph
2885,2885,"""Жакардові тканини для пошиття скатертини це найчастіше комбіновані матеріали з натуральних та синтетичних волокон, відсоток співвідношення може відрізнятися. Мають підвищений попит позиції, в яких близько 50 % становлять натуральні нитки <бавовни> та 50 % волокна синтетичного поліестеру.""",бавовна,0,sometimes_euph
1498,1498,"Може, вам і не до смаку, що я відмовляюся вважати вас за супермодель, та я також не люблю, коли до мене спозарана з'являються навіжені панночки й починають <вішати локшину на вуха>.",вішати локшину (на вуха),1,always_euph
320,320,"У ЗМІ пишуть, що виконання Плану із лібералізації візового режиму в Україні може <затягнутись> до 2013 року.",затягнутися,0,sometimes_euph
4077,4077,@Сергей Карпенко Звичайно. Не запізнюйтеся <на концерт до Кобзона>.,На концерт до Кобзона,1,always_euph
3678,3678,"""У ГУР не стали підтверджувати свою причетність до операції, а лише констатували, що географія «<бавовни>» на території росії розширюється, а якість засобів ураження поступово покращується.""",бавовна,1,sometimes_euph
5190,5190,"Інші ""карети"" обслуговують російських військових - перевозять <""двохсотих""> і ""трьохсотих"" окупантів.",двохсотий,1,sometimes_euph
977,977,"""@SEklesa А ще скоро в усіх містах росії <дискотека> ""Сирена""""",дискотека,1,sometimes_euph
1485,1485,"людина не лише літає в хмарах, а й вряди-годи мусить ставити ноги й на землю, бодай на те, щоб <піти до вбиральні>.",піти до вбиральні,1,always_euph
5184,5184,"Її можна використовувати під час приготування лазаньї, запіканок, риби чи <м'яса> у духовці.",м'ясо,0,sometimes_euph
5554,5554,На ринках точиться дискусія чи зможуть регулятори домогтися м’якого <приземлення> економіки замість рецесії. Наразі шанси керованого сповільнення виглядають досить,приземлити,1,sometimes_euph
1837,1837,"Ночі зараз <місячні>, світлі, риба в такий час краще клює.",місячні,0,sometimes_euph
2838,2838,"""Для гніту підійде шнур середньої товщини чи шматок тканини. Важливо, щоб вона була штучною, адже <бавовна> чи льон не пропускатимуть, а вбиратимуть вологу, а також гнитимуть у грунті.""",бавовна,0,sometimes_euph
4719,4719,"втекти від них через те, що не мав посвідчення водія. Охоронці порядку склали на нього адміністративні матеріали за ч. 1 ст. 122-2, ч. 2 ст. 126 та ч. 1 ст. 121-3 КУпАП. На місце події патрульні викликали слідчо-оперативну групу для встановлення всіх обставин. <Мопед> евакуювали на спеціальний майданчик для зберігання.",мопед,0,sometimes_euph
3253,3253,"""Нещодавно дуже гучно і задимлено було у російському місті Орел. Там дрони атакували місцеву нафтобазу. Щонайменше два безпілотники влучили в один із резервуарів, який одразу спалахнув. Це не перший приліт <бавовни> на цю територію.""",бавовна,1,sometimes_euph
613,613,Ви <перебільшуєте> щодо інформаційного вакуума. На сайті норвезького телебачення повідомлення про Бучу з'явилось ще вчора: https://t.co/BzGK5MQuRw,перебільшувати,0,sometimes_euph
3543,3543,"""Стоїть захист від перепадів і всю ніч        <дискотека>. Дайте, якщо маєте, номер ДТЕК...""",дискотека,0,sometimes_euph
4497,4497,В районі було вже наче й тихо. Аж раптом <приліт> - на перетині Гагаріна і Плехановської.,приліт,1,sometimes_euph
1595,1595,"""А зараз <дискотека> із спецефектами! На що заслужили!""",дискотека,1,sometimes_euph
2944,2944,"""Зараз це знають навіть діти. Як і нові слова і букви, що стали відомі росіянам. І вони врешті запам'ятали не лише окремі латинські букви, а і знають слово ""хлопок"" (<бавовна>) в іншому значенні.""",бавовна,1,sometimes_euph
6877,6877,"Цікаво, якщо запостити у фб, <прилетить> попередження від правовласника?",прилетіти,0,sometimes_euph
3461,3461,"""Розмовляє так ніби він пішов на  <дискотеку>, ні жалю ,ні болю

в очах. """,дискотека,0,sometimes_euph
3025,3025,"""Класна робота! Також згадались безтурботні дні, літо, <дискотеки>. Все при бажанні можна повторити😊""",дискотека,0,sometimes_euph
4809,4809,для полегшення запікання чи смаження дуже важливо використовувати саме процес відбивання <м'яса>.,м'ясо,0,sometimes_euph
504,504,"В обласному главку поліції розповідають про злодія, який <привласнив> сумку з коштами 59-річної жінки, яка випадково забула її в приміському автобусі.",привласнити,1,always_euph
4012,4012,"""🪖 Від «бавовни» до «<дискотеки>»: які вирази вкорінилися у лексиконі""",дискотека,1,sometimes_euph
374,374,"""""Папір ручної роботи, з <бавовни>, на відміну від целюлози дуже примхливий і неоднаковий. Тому кожен з аркушів доводилося ретельно ґрунтувати в кілька шарів, аби потім не було сюрпризів в процесі малювання"", – пояснює Надія Білецька.""",бавовна,0,sometimes_euph
6082,6082,Прикордонники <мінусували> ворожий танк.,мінусувати,1,sometimes_euph
3103,3103,"""Ми знаємо про їхні проблеми з корупцією і недотримання правил поведінки на небезпечному виробництві. Тому вибухатиме далі. Зростає інтенсивність ""бавовни"", тому думаю, що таких моментів у них буде виникатиме більше"", – зазначив речник.""",бавовна,1,sometimes_euph
5098,5098,Здається що й досі чую <мопед>.,мопед,1,sometimes_euph
1654,1654,"Не забудьте «піти до сповіді» ( с ) після того, як вчергове будете свідомо <забивати баки> громадянам України, дерибанити бюджет, ліс, землю, нерухомість, чи вдавати деменцію - а шо таке, мовляв, сталось? - і рвати на собі вишиванки за Україну.",забивати баки,1,always_euph
1357,1357,"Обережно вона понюхала склянку, скривилася, <вмочила губи>. — Невже це можна вливати в себе добровільно?",мочити губи,1,sometimes_euph
4031,4031,"...знищені, що знову чути завивання сирен, що зараз	<прилетить>	чергова крилата ракета",прилетіти,1,sometimes_euph
971,971,"""@OManoylova Його можна поставити в одному кольорі, але мені <дискотека> подобається""",дискотека,0,sometimes_euph
5306,5306,"Купівельна спроможність <на нулі>, але ми все одно відкрилися, щоб відновлювати економіку, в першу чергу підтримувати персонал і співробітників.",нуль,0,sometimes_euph
6880,6880,"Цього дня окупанти обстріляли Білозерський район, де постраждали двоє дітей – дівчина та хлопчик 13 та 14 років. Їм якраз надавали медичну допомогу в дитячій лікарні. Дякуємо ДСНС. Вони під тотальними обстрілами <відпрацювали> абсолютно ідеальну евакуацію людей. Тому вдалося уникнути великих жертв, – зазначив Хлань. Як наголосив Хлань, вже вдень 1 січня українські військові потужно відповіли окупантам.",Відпрацювати,0,sometimes_euph
2708,2708,"""Вони розуміють тільки мову <бавовни>.""",бавовна,1,sometimes_euph
2053,2053,"Працівниця університету запевнила жінку, що знайома з членами атестаційної комісії та зможе домовитися про отримання посвідчення. Свої послуги оцінила у 100 доларів.",послугу оцінити,1,sometimes_euph
4099,4099,“Це був просто ще один випадок <на щиті> для нових заголовків.”,на щиті,1,sometimes_euph
2705,2705,Я вдячний Ірландії за підтримку України на шляху європейської інтеграції. Розраховуємо й надалі разом працювати над розв’язанням відповідних питань і над <прискоренням процедур>.,прискорення процедури,0,sometimes_euph
1055,1055,"""<Бавовна> з початку цього року відбулася вже на понад 40 військових об'єктах на території рф.""",бавовна,1,sometimes_euph
3720,3720,"""У США від перепадів погоди постраждали врожаї кукурудзи та рису. В Техасі фермери не змогли зібрати дві третини врожаю <бавовни>.""",бавовна,0,sometimes_euph
4402,4402,Бійці Сил спецоперацій скоригували по ворожій <цілі> вогонь з РСЗВ HIMARS.,ціль,0,sometimes_euph
2094,2094,"Якщо гроб Кравчука не вивезуть <на візку>-кравчучці, то я не знаю, нащо це все було.",на візку,0,sometimes_euph
4539,4539,Весняний <приліт> припутнів на місця гніздування триває починаючи з середини березня до початку-середини квітня.,приліт,0,sometimes_euph
6146,6146,"Проходили і через південні регіони, але фактично по дотичній, урізаючи основний маршрут і не даючи можливості зафіксувати сил ППО та <відпрацювати> по них», – заявила Гуменюк. За словами представниці ОК Південь, система протиповітряної оборони була готова до зміни тактики ворога та спрацювала «у насиченому та інтенсивному режимі».",Відпрацювати,1,sometimes_euph
2750,2750,"Як ми пересвідчились, у новонародженій Верховній Раді є свої <критичні дні> серед місяця, коли проявляється надмірна емоційність і нездатність продуктивно працювати.",критичні дні,1,sometimes_euph
3969,3969,"""якщо на вашій <дискотеці> не буде цієї пісні можете мене не кликати""",дискотека,0,sometimes_euph
5054,5054,"залишається висока небезпека на Сході, тому що це – <ціль> ""ворога. Харків, Харківська область, Донецька область",ціль,0,sometimes_euph
4315,4315,"А якшо тих <відмінусити>, то ХЗ чи пару сотень тисяч набереться.",мінусувати,0,sometimes_euph
1785,1785,"Не виключений і людський фактор: оператор вискочив <відлити>, відволікся, або щось таке.",відлити,1,sometimes_euph
4250,4250,ChatGPT <втомився> мені відповідати та написав що я ставлю надто багато запитань.,втомитися,0,sometimes_euph
1236,1236,"ІТ-бізнес так динамічно розвивався в нашій країні, що в якийсь момент "" айтішником "" стало ставати легко, і при цьому є високий дохід. Ось цей принцип - <легкі гроші> - завжди привертав увагу правоохоронців.",легкі гроші,0,sometimes_euph
4041,4041,"...це ж тільки початок,	<пташки> з ""біолабораторій"" вирушають у вирій до раші",пташка,0,sometimes_euph
587,587,"""...влаштували якусь <дискотеку>. Що вночі, що зранку. Як вся техніка погорить, хто буде за це

відповідати?""",дискотека,0,sometimes_euph
5206,5206,"кавова гуща може нейтралізувати запах від часнику, цибулі, <м'яса> та інших продуктів",м'ясо,0,sometimes_euph
3739,3739,"""Україна чекає слушного моменту, щоб повторити ""<бавовну>"", каже міністр. Міністр оборони України Олексій Резніков пояснив, що Росія і досі достеменно не знає, як затонув крейсер ""Москва"", а тому ЗСУ готують нові ""сюрпризи"" для російських військових кораблів.""",бавовна,1,sometimes_euph
7048,7048,"Як народжується велика <ціль>, де взяти сили, коли брати їх",ціль,0,sometimes_euph
4062,4062,"@Mike Million ,дивна пані ви.. Бо при запиті в Гуглі засновники партії регіонів -Азарав Звягільський і Рибак! Крім того,<на концерт до Кобзона> має попасти Офіс Президента: Татаров,який посприяв вбивствам на Майдані,допомагав міністру Захарченку ,як юрист,отримав за це нагороду від Януковича..Єрмак,як помічник регіонала Ельбруса Тадеєва..",На концерт до Кобзона,1,always_euph
4976,4976,"За два роки 2023-24 заплановано створити 225 таких класів безпеки в закладах освіти області. І так трапилося, що сьогодні був відкритий <двохсотий> клас.",двохсотий,0,sometimes_euph
5391,5391,Ми маємо достатньо <цілей> на тимчасово окупованій території України,ціль,0,sometimes_euph
3268,3268,"""Ніщо так не тішить око, як світанок, розфарбований у кольори ""<бавовни>"" на орківському складі боєкомплектів!😉 💪""",бавовна,1,sometimes_euph
7156,7156,"🤬 Викрав гроші, які житель Тульчина збирав на лікування 41-річний раніше судимий чоловік проїжджав повз будинку 47-річного потерпілого на <мопеді>, побачив відчинені двері, пробрався в оселю, поки господар спав, забрав гаманець, у якому були 3 000 доларів та 2 000 гривень та втік.",мопед,0,sometimes_euph
3151,3151,"""На війні буває все: і <""дружній вогонь"">, і спричинені помилками втрати, і затримки матеріального забезпечення. Однак ці ситуації повинні вирішуватися всередині війська, а не виноситися в публічну площину.""",дружній вогонь,1,always_euph
6401,6401,"Сьогодні, 2 січня, орієнтовно з 15.30 до 16.00, траурний кортеж доставить <«на щиті»> захисника у с. Городок Дашівської громади.",щит,1,sometimes_euph
2941,2941,"""Зараз буде <дискотека> на складі БК 🤣""",дискотека,1,sometimes_euph
1763,1763,"""А якщо воїн за документами потрапив під <«дружній вогонь»>, або загинув внаслідок інших дій, які не спричинених безпосередньо противником, то отримання компенсацій може перетворитись на проблему. """,дружній вогонь,1,always_euph
4960,4960,"З тих переказів, що до нас <долітали>, приїжджали російські чиновники до Києва і казали Верховній Раді та тодішньому голові ВРУ Кравчуку, що шлях України до незалежності пройде без Криму.",долітати,0,sometimes_euph
6947,6947,Шкода продавця. Бо це все потім <мінусують> від зарплати.,мінусувати,0,sometimes_euph
2023,2023,"Я намагалась зупинити автівки, щоб хтось підкинув до вулиці Куїнджі. Але всі авто були переповнені. Якась жінка везла свого батька <на візку> із супермаркету. У цей час у небі з’явилися російські літаки – почалося бомбардування. Я побачила насип біля дороги.",на візку,0,sometimes_euph
2832,2832,"""Дід Мороз зі снігуркою приніс <бавовну> в Бєлгород, Вороніж! Мац😂ква на черзі!""",бавовна,1,sometimes_euph
4673,4673,"Вони думають, що завдали 40 ударів дронами, 5-10 вразять інфраструктуру чи енергетичні об'єкти – це вже результат. Але ми вже так <відпрацювали> багатоканальну систему... Тож у цій ситуації принцип не спрацьовує. Тактика пробивання нашої системи працює, але щоразу ми виявляємо на більш далеких підступах ракети"".",Відпрацювати,0,sometimes_euph
