,prompt,text,response,model,temperature,seed,true_value
304,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:За даними Укрдержстату лише кожного [PET_BOUNDARY]двохсотого[PET_BOUNDARY] росіянина можна вважати нормальним......",За даними Укрдержстату лише кожного [PET_BOUNDARY]двохсотого[PET_BOUNDARY] росіянина можна вважати нормальним......,0,gpt-5-nano,1,2,1
305,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:Військові 24-ї бригади втратили зарядні пристрої та антени під час [PET_BOUNDARY]прильоту[PET_BOUNDARY] в штаб зв'язківців.",Військові 24-ї бригади втратили зарядні пристрої та антени під час [PET_BOUNDARY]прильоту[PET_BOUNDARY] в штаб зв'язківців.,0,gpt-5-nano,1,2,1
306,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:""Це треба ""закріпити"" для того, щоб мати можливість ""продати"" російському населенню колосальні втрати та пояснити, що ""ми, російське військово-політичне керівництво, не просто там кілька населених пунктів взяли й протягом місяців за добу вкладали більше, ніж по тисячі особового складу [PET_BOUNDARY]""двохсотими""[PET_BOUNDARY], – додав Тарас Жовтенко.","""Це треба ""закріпити"" для того, щоб мати можливість ""продати"" російському населенню колосальні втрати та пояснити, що ""ми, російське військово-політичне керівництво, не просто там кілька населених пунктів взяли й протягом місяців за добу вкладали більше, ніж по тисячі особового складу [PET_BOUNDARY]""двохсотими""[PET_BOUNDARY], – додав Тарас Жовтенко.",0,gpt-5-nano,1,2,1
307,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:Крім того, право на отримання субсидії визначається з урахуванням майнового стану домогосподарства. 5) у власності є транспортний засіб, що підлягає реєстрації в установленому законодавством порядку, з року випуску якого минуло менше ніж 5 років (крім [PET_BOUNDARY]мопеда[PET_BOUNDARY] і причепа), та / або більше ніж 1 транспортний засіб, що підлягає державній реєстрації, з року випуску якого минуло менше ніж 15 років (крім мопеда і причепа).","Крім того, право на отримання субсидії визначається з урахуванням майнового стану домогосподарства. 5) у власності є транспортний засіб, що підлягає реєстрації в установленому законодавством порядку, з року випуску якого минуло менше ніж 5 років (крім [PET_BOUNDARY]мопеда[PET_BOUNDARY] і причепа), та / або більше ніж 1 транспортний засіб, що підлягає державній реєстрації, з року випуску якого минуло менше ніж 15 років (крім мопеда і причепа).",0,gpt-5-nano,1,2,0
308,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:ISW в шоці — сили оборони України збили УСІ БПЛА (переважно «[PET_BOUNDARY]мопеди[PET_BOUNDARY]»), направлені рашистами наносити удари по нам 31 грудня — 2 січня А уявляєте в якому шоці на московщині «Zвоєнкори», які аж пищали від захвату від очікуваних ударів по нашим новорічним столам⬇","ISW в шоці — сили оборони України збили УСІ БПЛА (переважно «[PET_BOUNDARY]мопеди[PET_BOUNDARY]»), направлені рашистами наносити удари по нам 31 грудня — 2 січня А уявляєте в якому шоці на московщині «Zвоєнкори», які аж пищали від захвату від очікуваних ударів по нашим новорічним столам⬇",0,gpt-5-nano,1,2,1
309,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:Я якраз був на вулиці. Бачив спалах. Потім [PET_BOUNDARY]долетів[PET_BOUNDARY] звук. Приблизно за кілометр був від місця прильоту.",Я якраз був на вулиці. Бачив спалах. Потім [PET_BOUNDARY]долетів[PET_BOUNDARY] звук. Приблизно за кілометр був від місця прильоту.,0,gpt-5-nano,1,2,0
310,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:Коли нервова система активна, у нас пересихає в роті. Якщо не хочете пити, хоча б [PET_BOUNDARY]змочіть губи[PET_BOUNDARY] чи пополощіть рота.","Коли нервова система активна, у нас пересихає в роті. Якщо не хочете пити, хоча б [PET_BOUNDARY]змочіть губи[PET_BOUNDARY] чи пополощіть рота.",0,gpt-5-nano,1,2,0
311,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:""Що б і з яких причин не відбувалося з будь-якими об'єктами в зоні 200 кілометрів від кордону України під час війни – це все свідомо виправдано російськими офіційними особами та придворними балакунами. Якщо раптом щось трапляється, якась ""бавовна"", гул, іскри тощо – то, мабуть, російська сторона саме цього й хотіла.""","""Що б і з яких причин не відбувалося з будь-якими об'єктами в зоні 200 кілометрів від кордону України під час війни – це все свідомо виправдано російськими офіційними особами та придворними балакунами. Якщо раптом щось трапляється, якась ""бавовна"", гул, іскри тощо – то, мабуть, російська сторона саме цього й хотіла.""",0,gpt-5-nano,1,2,1
312,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:У [PET_BOUNDARY]критичні дні[PET_BOUNDARY] Тичина особисто рятується, мабуть, завдяки своїй вдачі самітника — такого собі ченця свого власного поетичного ""храму”.","У [PET_BOUNDARY]критичні дні[PET_BOUNDARY] Тичина особисто рятується, мабуть, завдяки своїй вдачі самітника — такого собі ченця свого власного поетичного ""храму”.",1,gpt-5-nano,1,2,0
313,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:""На рекламній ноті свого проекту хочеться побажати всім відсутності [PET_BOUNDARY]бавовни[PET_BOUNDARY]. Але кажуть, що в Бєлгороді знову вибухи, тому поменше куріть.""","""На рекламній ноті свого проекту хочеться побажати всім відсутності [PET_BOUNDARY]бавовни[PET_BOUNDARY]. Але кажуть, що в Бєлгороді знову вибухи, тому поменше куріть.""",0,gpt-5-nano,1,2,1
314,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:Як ці мопеди [PET_BOUNDARY]долітають[PET_BOUNDARY] до Києва ?",Як ці мопеди [PET_BOUNDARY]долітають[PET_BOUNDARY] до Києва ?,0,gpt-5-nano,1,2,1
315,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:Не [PET_BOUNDARY]заливайте за комір[PET_BOUNDARY], не сушіть душу.","Не [PET_BOUNDARY]заливайте за комір[PET_BOUNDARY], не сушіть душу.",0,gpt-5-nano,1,2,1
316,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:""Сонце пече, а українці запекло показують окупантам, де раки зимують і [PET_BOUNDARY]бавовна[PET_BOUNDARY] росте. ""","""Сонце пече, а українці запекло показують окупантам, де раки зимують і [PET_BOUNDARY]бавовна[PET_BOUNDARY] росте. """,0,gpt-5-nano,1,2,1
317,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:Коли журналісти УП звернулися за коментарем до мера Краматорська та запитали, з якою метою він [PET_BOUNDARY]прилітав[PET_BOUNDARY] на Лазурний берег, Гончаренко взявся спростувати цю інформацію.","Коли журналісти УП звернулися за коментарем до мера Краматорська та запитали, з якою метою він [PET_BOUNDARY]прилітав[PET_BOUNDARY] на Лазурний берег, Гончаренко взявся спростувати цю інформацію.",0,gpt-5-nano,1,2,0
318,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:""... льотчикам довелося змінювати форму, адже шкіряні куртки промокали від дощу, а на великій висоті вода замерзала, роблячи їх холодними. Тонка та легка куртка стала потребою через розвиток технологій. І вона з’явилася у вигляді моделі B-15, яку вважають безпосереднім предком сучасного бомбера. Ця модель мала хутряний комір та була зроблена з [PET_BOUNDARY]бавовни[PET_BOUNDARY].""","""... льотчикам довелося змінювати форму, адже шкіряні куртки промокали від дощу, а на великій висоті вода замерзала, роблячи їх холодними. Тонка та легка куртка стала потребою через розвиток технологій. І вона з’явилася у вигляді моделі B-15, яку вважають безпосереднім предком сучасного бомбера. Ця модель мала хутряний комір та була зроблена з [PET_BOUNDARY]бавовни[PET_BOUNDARY].""",0,gpt-5-nano,1,2,0
319,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:Система співробітництва поліції різних країн, що склалася в Інтерполі, дозволяє здійснювати пошук злочинців у широких масштабах, а також сприяє [PET_BOUNDARY]прискоренню процедур[PET_BOUNDARY] підготовки документів, необхідних для дотримання судових формальностей у справах щодо видачі.","Система співробітництва поліції різних країн, що склалася в Інтерполі, дозволяє здійснювати пошук злочинців у широких масштабах, а також сприяє [PET_BOUNDARY]прискоренню процедур[PET_BOUNDARY] підготовки документів, необхідних для дотримання судових формальностей у справах щодо видачі.",0,gpt-5-nano,1,2,0
320,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:Коли [PET_BOUNDARY]носика було припудрено[PET_BOUNDARY], а совєтські парфуми розповсюдили по цій колисці капіталізму свій патріотичний дух, до вбиральні ввійшла сама Коко Шанель.","Коли [PET_BOUNDARY]носика було припудрено[PET_BOUNDARY], а совєтські парфуми розповсюдили по цій колисці капіталізму свій патріотичний дух, до вбиральні ввійшла сама Коко Шанель.",0,gpt-5-nano,1,2,1
321,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:""Не тільки ж Україні палати від ворожих ракет , дронів , бомб ... Це все паливо і [PET_BOUNDARY]бавовна[PET_BOUNDARY] мають повернутися в своє лоно , в ту саму обитель зла ! Війна має повернутися до тих , хто її розпочав!""","""Не тільки ж Україні палати від ворожих ракет , дронів , бомб ... Це все паливо і [PET_BOUNDARY]бавовна[PET_BOUNDARY] мають повернутися в своє лоно , в ту саму обитель зла ! Війна має повернутися до тих , хто її розпочав!""",0,gpt-5-nano,1,2,1
322,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:Україна критично важлива для завоювання Європи у якості ресурсів, гарматного [PET_BOUNDARY]м'яса[PET_BOUNDARY] та провокації гуманітарних криз","Україна критично важлива для завоювання Європи у якості ресурсів, гарматного [PET_BOUNDARY]м'яса[PET_BOUNDARY] та провокації гуманітарних криз",0,gpt-5-nano,1,2,1
323,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:Це, так би мовити, стимулює. Іноді нам навіть відео про результати нашої роботи надають. Приміром, наприкінці літа ми дуже добре [PET_BOUNDARY]відпрацювали[PET_BOUNDARY] по одному із об’єктів, де розташовувався як особовий склад, так і озброєння рашистів. Нам сказали, що свою справу ми виконали досить ефективно», - згадав навідник «Акації»","Це, так би мовити, стимулює. Іноді нам навіть відео про результати нашої роботи надають. Приміром, наприкінці літа ми дуже добре [PET_BOUNDARY]відпрацювали[PET_BOUNDARY] по одному із об’єктів, де розташовувався як особовий склад, так і озброєння рашистів. Нам сказали, що свою справу ми виконали досить ефективно», - згадав навідник «Акації»",0,gpt-5-nano,1,2,1
324,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:Тому переймаємося більше за тих, хто [PET_BOUNDARY]на нулі[PET_BOUNDARY]. На жаль, бували випадки, коли наших солдатів труять, тому в місцевих жителів їжу солдати не беруть","Тому переймаємося більше за тих, хто [PET_BOUNDARY]на нулі[PET_BOUNDARY]. На жаль, бували випадки, коли наших солдатів труять, тому в місцевих жителів їжу солдати не беруть",0,gpt-5-nano,1,2,1
325,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:""В ніч проти 1 лютого “[PET_BOUNDARY]бавовна[PET_BOUNDARY]” завітала й до окупантів в так звану “ДНР”.""","""В ніч проти 1 лютого “[PET_BOUNDARY]бавовна[PET_BOUNDARY]” завітала й до окупантів в так звану “ДНР”.""",0,gpt-5-nano,1,2,1
326,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:Путін може набрати і більше свого [PET_BOUNDARY]м'яса[PET_BOUNDARY], бо він платить великі гроші","Путін може набрати і більше свого [PET_BOUNDARY]м'яса[PET_BOUNDARY], бо він платить великі гроші",0,gpt-5-nano,1,2,1
327,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:"" Звичайно робити гучні весілля,	[PET_BOUNDARY]дискотеки[PET_BOUNDARY], танці, пляски то недоречно... """,""" Звичайно робити гучні весілля,	[PET_BOUNDARY]дискотеки[PET_BOUNDARY], танці, пляски то недоречно... """,0,gpt-5-nano,1,2,0
328,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:Українцям пропонують вирішити, що робити із гербом СРСР на щиті монумента «Батьківщина-Мати».","Українцям пропонують вирішити, що робити із гербом СРСР на щиті монумента «Батьківщина-Мати».",0,gpt-5-nano,1,2,0
329,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:У піонерському таборі я куштував одеколон. Від цього в мене виникали відчуття, але не високі. А які відчуття? Ароматно [PET_BOUNDARY]пукаєш[PET_BOUNDARY]?","У піонерському таборі я куштував одеколон. Від цього в мене виникали відчуття, але не високі. А які відчуття? Ароматно [PET_BOUNDARY]пукаєш[PET_BOUNDARY]?",0,gpt-5-nano,1,2,1
330,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:Повітряна тривога для них - як рулетка, може [PET_BOUNDARY]прилетіти[PET_BOUNDARY] в будь-який момент.","Повітряна тривога для них - як рулетка, може [PET_BOUNDARY]прилетіти[PET_BOUNDARY] в будь-який момент.",0,gpt-5-nano,1,2,1
331,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:""💪Вони допомагають піхоті системно [PET_BOUNDARY]мінусувати[PET_BOUNDARY] ворожий контингент.""","""💪Вони допомагають піхоті системно [PET_BOUNDARY]мінусувати[PET_BOUNDARY] ворожий контингент.""",1,gpt-5-nano,1,2,1
332,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:Безпілотники в напрямку Миколаєва з західної сторони — Повітряні сили. Перебувайте в укриттях! UPD / За словами міського голови Олександра Сєнкевича, у місті [PET_BOUNDARY]відпрацювала[PET_BOUNDARY] ППО. Є загоряння на території міста внаслідок падіння уламків безпілотника.","Безпілотники в напрямку Миколаєва з західної сторони — Повітряні сили. Перебувайте в укриттях! UPD / За словами міського голови Олександра Сєнкевича, у місті [PET_BOUNDARY]відпрацювала[PET_BOUNDARY] ППО. Є загоряння на території міста внаслідок падіння уламків безпілотника.",0,gpt-5-nano,1,2,1
333,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:Я прошу звернутися до Центральної виборчої комісії з вимогою про недопущення [PET_BOUNDARY]особливого підходу[PET_BOUNDARY] до Одеської області, коли в 26 регіонах залишається все так, як було, а в 27 - в Одеській області все кроїться так, як це потрібно злочинцям, які займають місця у владі.","Я прошу звернутися до Центральної виборчої комісії з вимогою про недопущення [PET_BOUNDARY]особливого підходу[PET_BOUNDARY] до Одеської області, коли в 26 регіонах залишається все так, як було, а в 27 - в Одеській області все кроїться так, як це потрібно злочинцям, які займають місця у владі.",1,gpt-5-nano,1,2,0
334,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:Дурні беззмістовні слова людей, позбавлених будь-якої мудрості, інтелекту чи хисту, крім хисту [PET_BOUNDARY]замилювати очі[PET_BOUNDARY].","Дурні беззмістовні слова людей, позбавлених будь-якої мудрості, інтелекту чи хисту, крім хисту [PET_BOUNDARY]замилювати очі[PET_BOUNDARY].",0,gpt-5-nano,1,2,1
335,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:на державному рівні встановлюється [PET_BOUNDARY]ціль[PET_BOUNDARY] зменшити кількість відходів, які потрапляють на полігон","на державному рівні встановлюється [PET_BOUNDARY]ціль[PET_BOUNDARY] зменшити кількість відходів, які потрапляють на полігон",0,gpt-5-nano,1,2,0
336,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:Після цих слів до нас [PET_BOUNDARY]занесли коньяк[PET_BOUNDARY]:«Це вам на зберігання, щоб нас не«попалили», – повідомили. Ми були щасливі, адже нам довіряли і ми таким чином долучилися до справжнього дорослого життя!","Після цих слів до нас [PET_BOUNDARY]занесли коньяк[PET_BOUNDARY]:«Це вам на зберігання, щоб нас не«попалили», – повідомили. Ми були щасливі, адже нам довіряли і ми таким чином долучилися до справжнього дорослого життя!",0,gpt-5-nano,1,2,0
337,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:Росія використовує українських дітей у власних [PET_BOUNDARY]цілях[PET_BOUNDARY] з початку збройної агресії",Росія використовує українських дітей у власних [PET_BOUNDARY]цілях[PET_BOUNDARY] з початку збройної агресії,0,gpt-5-nano,1,2,0
338,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:У [PET_BOUNDARY]критичні дні[PET_BOUNDARY] гітлерівсько-гортівської агресії в березні 1939 р.",У [PET_BOUNDARY]критичні дні[PET_BOUNDARY] гітлерівсько-гортівської агресії в березні 1939 р.,0,gpt-5-nano,1,2,0
339,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:""""бєлгород, тобі личить моя [PET_BOUNDARY]бавовна[PET_BOUNDARY]"".""","""""бєлгород, тобі личить моя [PET_BOUNDARY]бавовна[PET_BOUNDARY]"".""",0,gpt-5-nano,1,2,1
340,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:Треба розділяти, шо писати під час війни долучено і шо ні. Люди [PET_BOUNDARY]на нулі[PET_BOUNDARY] потребують підтримки, а не скубання чубів серед Українців.

","Треба розділяти, шо писати під час війни долучено і шо ні. Люди [PET_BOUNDARY]на нулі[PET_BOUNDARY] потребують підтримки, а не скубання чубів серед Українців.

",0,gpt-5-nano,1,2,1
341,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:Варто звернути увагу на ці смачні ягоди, якщо ви [PET_BOUNDARY]втомилися[PET_BOUNDARY] від основних фруктів, які можна придбати в супермаркеті","Варто звернути увагу на ці смачні ягоди, якщо ви [PET_BOUNDARY]втомилися[PET_BOUNDARY] від основних фруктів, які можна придбати в супермаркеті",0,gpt-5-nano,1,2,0
342,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:“Всі були вражені, коли побачили її [PET_BOUNDARY]на щиті[PET_BOUNDARY] серед загиблих.”","“Всі були вражені, коли побачили її [PET_BOUNDARY]на щиті[PET_BOUNDARY] серед загиблих.”",0,gpt-5-nano,1,2,1
343,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:До госпіталю у Сімферополі доправили купу [PET_BOUNDARY]трьохсотих[PET_BOUNDARY] російських вояків.",До госпіталю у Сімферополі доправили купу [PET_BOUNDARY]трьохсотих[PET_BOUNDARY] російських вояків.,0,gpt-5-nano,1,2,1
344,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:Які спритні! І наволоч ліквідовують, і металобрухт [PET_BOUNDARY]приземляють[PET_BOUNDARY]! Коли все встигають? 👍💪","Які спритні! І наволоч ліквідовують, і металобрухт [PET_BOUNDARY]приземляють[PET_BOUNDARY]! Коли все встигають? 👍💪",0,gpt-5-nano,1,2,1
345,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:Крім того, вдалося запобігти привласненню [PET_BOUNDARY]учасниками схеми[PET_BOUNDARY] ще 10 млн грн з державного бюджету.","Крім того, вдалося запобігти привласненню [PET_BOUNDARY]учасниками схеми[PET_BOUNDARY] ще 10 млн грн з державного бюджету.",0,gpt-5-nano,1,2,1
346,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:До слова, минулої осені ракети [PET_BOUNDARY]прилетіли[PET_BOUNDARY] за кількасот метрів від Опери, яка в центрі Києва.","До слова, минулої осені ракети [PET_BOUNDARY]прилетіли[PET_BOUNDARY] за кількасот метрів від Опери, яка в центрі Києва.",0,gpt-5-nano,1,2,1
347,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:ракета, яка вибухнула на південній околиці Бєлгорода 1 квітня,        [PET_BOUNDARY]прилетіла[PET_BOUNDARY]        з території росії","ракета, яка вибухнула на південній околиці Бєлгорода 1 квітня,        [PET_BOUNDARY]прилетіла[PET_BOUNDARY]        з території росії",0,gpt-5-nano,1,2,1
348,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:Весь день і ніч їжачка не було. Я вирішив, що він більше не повернеться до своєї комори. Та на світанку він повернувся з трьома яблуками, наколотими [PET_BOUNDARY]на голки[PET_BOUNDARY].","Весь день і ніч їжачка не було. Я вирішив, що він більше не повернеться до своєї комори. Та на світанку він повернувся з трьома яблуками, наколотими [PET_BOUNDARY]на голки[PET_BOUNDARY].",0,gpt-5-nano,1,2,0
349,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:""Він був п'яним з другом на   [PET_BOUNDARY]дискотеці[PET_BOUNDARY], вони доколупалися до однієї компанії...""","""Він був п'яним з другом на   [PET_BOUNDARY]дискотеці[PET_BOUNDARY], вони доколупалися до однієї компанії...""",0,gpt-5-nano,1,2,0
350,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:""росіяни заплющують на це очі, продовжуючи влаштовувати ""[PET_BOUNDARY]дискотеки[PET_BOUNDARY]"" у своїх рожевих окулярах...""","""росіяни заплющують на це очі, продовжуючи влаштовувати ""[PET_BOUNDARY]дискотеки[PET_BOUNDARY]"" у своїх рожевих окулярах...""",0,gpt-5-nano,1,2,1
351,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:Найбільший банк України «ПриватБанк» написав звернення до журналістів із закликом боротися з [PET_BOUNDARY]дезінформацією[PET_BOUNDARY].",Найбільший банк України «ПриватБанк» написав звернення до журналістів із закликом боротися з [PET_BOUNDARY]дезінформацією[PET_BOUNDARY].,0,gpt-5-nano,1,2,1
