,ID,TEXT,PET,LABEL,EUPH_STATUS
568,569,"Sur ilçesine bağlı Balılçılarbaşı semtindeki Dört Ayaklı Minare çevresinde, bir ara sokaktan çıkan iki kişi, devriye görevi yapmakta polis aracına ses bombası atarak kaçtı. Olayda herhangi bir yaralanma veya can [PET_BOUNDARY]kaybı[PET_BOUNDARY] yaşanmadı. Olay yerine giden takviye polis ekipleri, kaçan şahısları arama çalışmalarına başladı.",kaybetmek,1,sometimes_euph
797,798,Dailo ve eşi 3 aylık bebekleri Seth’i [PET_BOUNDARY]uyutmak[PET_BOUNDARY] için ilginç bir yöntem bulmuşlar. Bir kağıt mendil ile uyguladıkları bu yöntem sayesinde minik Seth bir dakikadan kısa bir süre içinde uykuya dalıyor. Peki sizin çocuğunuzu uyutmak için en tuhaf yönteminiz ne?,uyutmak,0,sometimes_euph
386,387,"""Adamın serveti  trilyonları bulurken, bilmem ne yoluna niyazi vaziyetlerinde [PET_BOUNDARY]hakkın rahmetine kavuşan[PET_BOUNDARY] 100  küsur Amerikan askerinin cesetlerinin ve târ ü mâr olan Iraklı anaların ve  çocukların kopan kol ve bacaklarının üzerinden maaş zammı almak da neyin nesi ?""",hakkın rahmetine kavuşmak,1,always_euph
2151,2152,". Ağlıyordum Allah'a yalvarıyordum ve besmele çekiyordum, hemen arkamdaydı küçük bir pencereden atlamak istedim [PET_BOUNDARY]sıkıştım[PET_BOUNDARY]. O esnada uyandım. Kendime geldiğimde nefesim daralmış hızlı hızlı nefes alıyor ve bağıra bağıra ""Allah'ım yardım et",sıkışmak,0,sometimes_euph
1577,1578,"ve emanete ihanet olarak algılanmıştır. Allah Resulü (sav), halkın geçtiği yollarda ve gölgelendiği yerlerde [PET_BOUNDARY]abdest bozmaktan[PET_BOUNDARY]; yere tükürmekten... men etmiş; yoldan rahatsızlık veren her şeyin kaldırılmasını ve yola sarkan dalların",abdest bozmak,1,sometimes_euph
322,323,"Karşılaşmanın 42.dakikasında Emre Öztürk ile girdiği hava topu mücadelesinde yere ters basan Salih Dursun, acı içinde yerde kaldı. Salih Dursun'un kaburgasını tuttuğu görülürkeni yıldız futbolcu maça devam edemedi. Ciddi bir sakatlık geçiren Salih'e ambulansla hastaneye kaldırıldı. Salih'in sağlık ekibine nefes almakta güçlük çektiğini belirttiği ve ilk müdahalenin ambulansta yapıldığı açıklandı. Oyuncunun [PET_BOUNDARY]göğüs[PET_BOUNDARY] travması geçirdiği öğrenildi.",göğüs,0,sometimes_euph
1202,1203,"bir başka yayılır, ben görürdüm. Orada zaman, ruha sarılan bir kefen. Gitmek durumunda kalırdım hep, bir gün beni [PET_BOUNDARY]dört kolluda[PET_BOUNDARY] getirecekleri bu yerden. Gitmek istemeyişime de üzülürdüm; çünkü bu, ölüme yaklaşmak ve yaşama git gide",dört kollu,1,sometimes_euph
1005,1006,54738        Antalya'ya yerleşen Ali Suat Eser 26 Şubat 2018 pazartesi gününün ilk saatinde yaşama veda ederek [PET_BOUNDARY]aramızdan ayrıldı[PET_BOUNDARY].,aramızdan ayrıldı,1,sometimes_euph
2167,2168,"yattım ama yukarıdan beton da beni yere preslemiş. Sol elim ve sağ elim çok az oynuyordu. Ben saatlerce bir yerde [PET_BOUNDARY]sıkıştım[PET_BOUNDARY]. "" Göçüğün altından ses gelmeye başladı. Sercan Turgut sesi fark etti. Elindeki telefonu önüne düşmüştü. Şanstı bu.",sıkışmak,0,sometimes_euph
1662,1663,"diye, halbuki onlara yan gözle bakmamalıydık. Ben gibilerin sayısı az değil. Mezun olunca gördük ki benim gibiler çok [PET_BOUNDARY]safmış[PET_BOUNDARY] bize yalan söylenmiş. Arkadaş ayağına kızlar da erkekler de malı götürmüş. Madem onlar bacımızdı da etek boyları",saf,1,sometimes_euph
2387,2388,"döneminde gözümüzün önüne bir manzarayı net bir şekilde seriyor. Bu şu demek: Türkiye'de her gün iş kazasından 4 kişi [PET_BOUNDARY]hayatına veda ederken[PET_BOUNDARY], bir şekilde almış olduğumuz önlemlerle, iş kazalarının, dünyanın ve Avrupa ülkelerinin hiçbir şekilde",hayata veda etmek,1,sometimes_euph
529,530,"Mesajda şu detaylara yer verildi: Türk futbolunun önemli ismi, Beşiktaş Kulübü’nün Onursal Başkanı Süleyman Seba’nın hayatını [PET_BOUNDARY]kaybettiği[PET_BOUNDARY] haberini üzüntüyle öğrenmiş bulunmaktayız. Seba’ya Yüce Allah’tan rahmet, kederli ailesine, Türk futbol camiasına ve sevenlerine başsağlığı dileriz.",kaybetmek,1,sometimes_euph
1657,1658,yalancısı Gürsel Tekin göz göre yalan sölüyor. Adalılaraı buda salak mı zannediyor. Buna inanacak adalımı var bizi çok [PET_BOUNDARY]saf[PET_BOUNDARY] gördü. Tamam EWrdem GÜL'ü bu salaklar razı geldi ya ne desem yerler mi diyor. Kardeşim Belediye Başkanı seçilecek,saf,1,sometimes_euph
1898,1899,"biliyorum, elbette onlara hak veriyorum ve kusursuzluğun ön planda olmasını bende seviyorum. Gerçek fotoğraflı [PET_BOUNDARY]hayat kadını[PET_BOUNDARY] ilanımda tüm detaylarımdan bahsetmek istedim ve elimden geldiğinde size kendimi tanıttım. Fakat birebir",hayat kadını,1,always_euph
2339,2340,"tanık olabiliriz 10 gün sonra. - Gabriele Sandri olayı İtalya'yı karıştırdı bildiğiniz gibi, polis kurşunu ile [PET_BOUNDARY]hayatına veda etmişti[PET_BOUNDARY]. Her şey okunuyor zaten basında kaç gündür. Özellikle internette olan bitenin detaylarını olayın takipçileri",hayata veda etmek,1,sometimes_euph
1899,1900,"göğüslü hatunum, erkeklerin ilgi odağıyım ve giyindiğim kıyafetlerden dahi çoğu zaman belli oluyor. Deneyimli [PET_BOUNDARY]hayat kadını[PET_BOUNDARY] Sizinle aramda bağ kuracağım, iri memeli Kayseri partner kız performansımda Ukrayna kültüründen esintiler yapmayı",hayat kadını,1,always_euph
2108,2109,daha hızlı bir şekilde ulaşma imkanımız olmaktadır. Ülkemizde çoğu insanın gıda desteğine ihtiyacı vardır ve bu [PET_BOUNDARY]ihtiyaçların giderilmesi[PET_BOUNDARY] için de yeterli yardıma. Biz de sizlerin sayesinde daha fazla gıdaya ihtiyacı olan insanları tespit edip onların,ihtiyaç gidermek,0,sometimes_euph
314,315,Menopoz öncesinde bazı belirtiler yaşanır ve bunlar vücudun alarm sinyalleridir. İşte menopozun bilmeniz gereken belirtileri... Sıcak basması Duygusal değişimler [PET_BOUNDARY]Göğüs[PET_BOUNDARY] ağrısı Hamile kalmada sorun yaşama Kilo değişimleri Libidonun düşmesi Düzensiz adet görme Vajinal kuruluk Eklem ağrıları İdrar yolu enfeksiyonları,göğüs,1,sometimes_euph
1294,1295,". Hamilelikte fark edilen kalıtsal bir hastalık, anne ve babaya bildirilir. Bunun akabinde, belki de anne-baba [PET_BOUNDARY]hamileliği sonlandırma[PET_BOUNDARY] kararı alırlar. Onun için en doğru kararın verilmesi çok önemli. Sonuçta her ne olursa olsun, rahme düşmüş her",hamileliği sonlandırmak,1,sometimes_euph
461,462,"IHA Haber - iş Sendikası Şube Başkanı Erol Toprak geçirdiği kalp krizi ile [PET_BOUNDARY]hayata gözlerini yumdu[PET_BOUNDARY]. Haber - İş Sendikası Başkanı Erol Toprak, evinde geçirdiği kalp krizi geçirdi. Tüm müdahalelere rağmen kurtarılamayan Erol Toprak’ın cenazesi yarın öğle namazına müteakip, Tomarza İlçesi, Kapukaya Köyü’nden defnedilecek. Etiketler: haber , Kayseri Haberleri « önceki haber sonraki haber »",hayata gözlerini yummak,1,always_euph
2334,2335,"ani rahatsızlık sonucu hayatını kaybetti. Mani... Bölücü terör örgütü PKK'nın saldırı ve tuzakları yüzünden [PET_BOUNDARY]hayata veda edenler[PET_BOUNDARY], yüreğimizi yakıyor. Şehitlerimize Allah'tan rahmet, yakınlarına, milletimize sabır ve başsağlığı diliyorum. Ş.",hayata veda etmek,1,sometimes_euph
2061,2062,". Lüleburgazspor'da başkanlık, yöneticilik ve futbolculuk yapmış bir sürü ağabeyimiz, arkadaşımız vardı. Çoğu [PET_BOUNDARY]öteki dünyaya göç etti[PET_BOUNDARY]. Dünyada terzisine ölçü veren gidiyor, gidecek! Allah'ın emri bu... Hadi hep beraber oyalanalım. Boşanma",öbür dünyaya göçmek,1,always_euph
1200,1201,". Platon, Şölen diyaloğunda, Aristophanes'in ağzından aşkın tarihini şöyle anlatır: ""İnsanlar eskiden iki başlı, [PET_BOUNDARY]dört kollu[PET_BOUNDARY], dört bacaklı, hermafrodit ve çok güçlü yaratıklarmış. Kendi kendilerine yetebildikleri için çok gururlu olan bu",dört kollu,0,sometimes_euph
1262,1263,"etmek İki ayağı topuklara dek bir kere yıkamak. Abdestin bozulmasını gerektiren haller şunlardır: Yemek-içmek, [PET_BOUNDARY]hacet görmek[PET_BOUNDARY] , yellenmek, ağız dolusu kusmak, vücudun bir yerinden kan veya irin boşalması, tükürüğün en az yarısının kan olması,",hacet görmek,1,sometimes_euph
2397,2398,haneler pandemi döneminde tasarruf miktarlarını arttırarak ya da büyük ölçüde zarar görmeden atlatabilse de [PET_BOUNDARY]düşük gelirli[PET_BOUNDARY] hanelerin yaşadığı olumsuzluklar nedeniyle toparlanmanın özellikle ABD'de düzensiz olacağı öngörülüyor.,düşük gelirli,1,sometimes_euph
1609,1610,"olduğunu nereden, biliyorsun? Rus; – Kendisi bana söyledi, dedi, hatta öldürmeyip size götürmemi söyledi. Ben ise, [PET_BOUNDARY]işini bitirdim[PET_BOUNDARY]. Tokta, bu söz üzerine çok kızdı. Böyle büyük şerefli insana saldırarak kendisine teslim etmediği için Rusu öldürttü",işini bitirmek,1,sometimes_euph
388,389,"""Uzun süredir tedavi görmekte olduğu amansız hastalıktan kurtulamayarak [PET_BOUNDARY]hakkın rahmetine kavuşan[PET_BOUNDARY] merhuma  Allah (CC) tan rahmet, yakın akraba ve doslarınabaş sağlığı  dileriz.""",hakkın rahmetine kavuşmak,1,always_euph
1175,1176,"anlatmaya devam ediyordu. //Bu kız çok sağlam pabuç değil,okurken bunu biri kandırmış, okulu bırakıp onunla [PET_BOUNDARY]birlikte olmuş[PET_BOUNDARY], meğer adam evliymiş kızı karnında çocukla ortada bırakmış vs.. Bu gün yarın orta malı olarak piyasaya düşer.şimdiye",birlikte olmak,1,sometimes_euph
483,484,"""TİYATRO AÇIKÇA"" katkıları ile gerçekleştirilecek oyunun geliri ile [PET_BOUNDARY]ihtiyaç sahibi[PET_BOUNDARY] engelli kardeşlerimizin onura edilmesi amaçlanıyor. İstenilen miktarda biletler derneğimiz tarafından adrese teslimat yapılacaktır. Bilet talep: Özlem KIRTAŞ Tel: (216) 370 81 66 (pbx) NOT: Bilet alıp gelmeyenlerin yerine engelli ve engelli aileleri davet edilecektir. Tarih: 19 Aralık cumartesi günü saat:15.30 da",ihtiyaç sahibi,1,sometimes_euph
1527,1528,". Yerlerde ölü koalalar var. Anneleri yavrularıyla öldürdüler. Avustralya utanç duymalı"" dedi. Koalalardan 30'u [PET_BOUNDARY]uyutuldu[PET_BOUNDARY] Cuma günü bölgeye giden ekipler, çok sayıda hayvanın öldürüldüğüne tanık oldu. Muayene edilen 80 hayvandan 30'u",uyutmak,1,sometimes_euph
1835,1836,"önce de ütopik değil bilimsel temellere sahip sonsuz bir devrimci inançla atılmıştır. Engels, Avrupa'ya yaptığı [PET_BOUNDARY]son yolculuk[PET_BOUNDARY] sırasında işçilere seslenirken şunları söylüyordu: ""İçinde bulunduğum 50 yıl süresince hareket için herhangi bir",son yolculuk,0,sometimes_euph
701,702,"BİTLİS AA Şehit Topuz’un Türk bayrağına sarılı [PET_BOUNDARY]naaşı[PET_BOUNDARY], kortejle ilçedeki Ulu Cami önüne getirildi. Şehit Topuz’un tabuta sarılan yakınlarını vatandaşlar ve askeri yetkililer teselli etti. Şehidin polis olan ağabeyi Haluk Topuz da kardeşinin bordo beresini takarak silah arkadaşlarına sarıldı. Tören alanında şehidin tabutunun üzerine bordo beresi ve yanına ise 4 mermi bırakıldı. Şehit Topuz’un naaşı, törenin ardından Abdurrahman Gazi Şehitliği’nde defnedildi. Etiketler:",naaş,1,always_euph
982,983,461052        Hayatının yeni döneminde [PET_BOUNDARY]birlikte olmak[PET_BOUNDARY] istediği kadından beklentileri neler?,birlikte olmak,0,sometimes_euph
1679,1680,içinde ilerlerken kramp veya basınç hissedilebilir. Ağrı pek duyulmaz. İnceleme sırasında gaz kaçırma hissi veya [PET_BOUNDARY]gaz çıkartma[PET_BOUNDARY] normaldir. Bu nedenle utanılmaması gerekir. İnceleme sonrası kramplar devam ediyorsa biraz yürümek yararlıdır.,gaz çıkarmak,1,sometimes_euph
2143,2144,"sürdürüyordu. Ayşegül yanına yaklaşıp sordu : - Neyin var Eray ? İyi görünmüyorsun. - Tuvalete gitmeliyim ! Çok [PET_BOUNDARY]sıkıştım[PET_BOUNDARY]! dedi Eray. - Gitsene o zaman, neden bekliyorsun ? - Bu hakkımı teneffüste kullanmak istemiyorum da ! Süper Teyze 92",sıkışmak,1,sometimes_euph
2211,2212,"Nuriyi buradan alıp evine götürdüklerinde ""La ilahe illallah"" demesi telkin edildi. ""Zaten Ona gidiyoruz ya"", deyip [PET_BOUNDARY]canını teslim etti[PET_BOUNDARY]. *** Allah'ın selamı üzerlerine olsun Allah göğsünüzü, içinizi ısıtsın sımsıcak yapsın inşaallah kardeşlerim ***",canını teslim etmek,1,sometimes_euph
2278,2279,"sevgilisini katı kalpli, hissiz ve merhametsiz olarak tanımlamıştır. Yazar romanında bir kişiyi betimlerken ""[PET_BOUNDARY]eli uzun[PET_BOUNDARY] biridir"" demişse, aslında kişinin elinin büyük ve uzun olduğunu anlatmak istememiştir. Asıl anlatmak istediği",eli uzun,0,sometimes_euph
1406,1407,özel bir duo performansı imiş. İlginç olan kayıtlar yapılmasına rağmen daha önce yayınlanmaması. Anlaşılan [PET_BOUNDARY]iyi saatte olsunlar[PET_BOUNDARY] devreye girmiş çünkü böyle kayıtlar niye yayınlanmaz doğrusu anlaması zor. Kayıtlar 15 Ocak 1999 günü Kopenhag'da,iyi saatte olsunlar,0,sometimes_euph
841,842,"Emekli astsubay olan ve daha önce felç geçiren Dalyan Ergün, saat 02.00 sıralarında, Yenimahalle'deki evinde [PET_BOUNDARY]vefat etti[PET_BOUNDARY]. Evli ve 2 çocuk babası olan Dalyan Ergün'ün ölüm haberini alınca cenazeye katılmak için İznik'e gelen Halil Ergün, ağabeyinin felç geçirdikten sonra 3 yıldır evden çıkamadığını söyledi.",vefat etmek,1,always_euph
800,801,"SUAT DENİZ Iğdır DHA İnekleri borçlanarak aldığını anlatan çiftçi Bağcı, şöyle konuştu: ""Hırsızlar, gece yarısı tel örgüleri keserek bahçeme girmiş. Köpeklere de ilaç verip [PET_BOUNDARY]uyutmuşlar[PET_BOUNDARY]. Tek geçimim bu ineklerdi. Ne yapacağımı şaşırdım. Bu da yetmez gibi yavrularına her gün 10 kilo süt alıp içiriyorum. Evimin geçim kaynağı olan ineklerimin bulunmasını istiyorum."" Etiketler: Iğdır",uyutmak,0,sometimes_euph
48,49,"""Arketipsel olarak Kırmızı Ayakkabılar'ın [PET_BOUNDARY]aybaşı[PET_BOUNDARY] kanamalarının başlaması ve anne tarafından daha  az korunan bir hayata geçilmesi, genç bir kadına kendisinden büyük kadınlar  tarafından dış dünyanın farkında olma ve ona tepki gösterme yollarının öğretilmesiyle ilgili  çok eski bir öykü ya da mitin üst üste binen parçalarından biri  olması mümkündür.""",aybaşı,1,sometimes_euph
966,967,"468015	Hep bununla ilgili oldu, hiçbir zaman büyük bir film olması ya da “[PET_BOUNDARY]göğüslerimi[PET_BOUNDARY] göstermeliyim” gibi şeylerle alakalı değildi.",göğüs,1,sometimes_euph
2385,2386,"insanlar bu hâlleriyle intihar etmeye başladı. En az 60 kişi intihar etti, binlerce kişi kanser oldu, kalp kriziyle [PET_BOUNDARY]hayatına veda etti[PET_BOUNDARY]. Bunların çoğu yetişkin insanlardı ama OHAL döneminin zulümleri sadece yetişkinleri bulmadı, çocukları da buldu",hayata veda etmek,1,sometimes_euph
633,634,"Çevreci avukat Arif Ali Cangı, 11 ayrı kategoride düzenlenen 'Nüklersiz Gelecek' ödüllerinde 'Avukatlık ve Aktif Ödülleri Afrika'da  ödül almaya hak kazandı. avukat Arif Ali Cangı'ya İzmir'in Gaziemir ilçesi'nde bulunan eski kurşun fabrikası alanında radyoaktif [PET_BOUNDARY]madde[PET_BOUNDARY] gömülmesiyle ilgili yaptığı çalışmaları ve duyarlı çevreci olması nedeniyle ödül verildiği belirtildi. Avukat Arif Ali Cangı, ödülünü Kasım ayının ortalarında Güney Afrika'da  düzenlenecek etkinlikte alacak.",madde,0,sometimes_euph
2392,2393,"genellikle İspanya veya Yunanistan'a yapılan benzer gezilerden daha pahalıdır, bu nedenle Malta'da çok fazla [PET_BOUNDARY]düşük gelirli[PET_BOUNDARY] turist yoktur. 2014 yılında Malta'da toplam 40.222 yatak kapasiteli 149 turizm işletmesi tescil edilmiştir.",düşük gelirli,0,sometimes_euph
294,295,"EKONOMİ SERVİSİ [PET_BOUNDARY]Gelişmekte olan ülke[PET_BOUNDARY]lere ait 50 milyar dolarlık varlık yöneten Franklin Templeton Fonu’nun yöneticisi olan Mark Mobius (77), kötü günlerin henüz geride kalmadığı yorumunda bulundu. Bloomberg’e konuşan Mobius, ""Olumsuz algı hâlâ yerli yerinde. O yüzden daha çok satış bekleyebilirsiniz"" dedi. Öte yandan Harvard Üniversitesi Profesörü Kenneth Rogoff’a göre ise gelişmekte olan ülke piyasaları korkulduğu kadar kırılgan değil. Etiketler: Harvard , Harvard Üniversitesi",gelişmekte olan ülke,1,sometimes_euph
1755,1756,". "" dedi. Kapkara Bir Şey Hareket Etti Herneyse işte; hocadan bir şey demeden çıktık. ""Oğlum benimle ne alakası var? [PET_BOUNDARY]Üç harfli[PET_BOUNDARY] sana aşık olmuş. Ben neden tuhaf sesler duyuyorum? Hem korkuyorum... "" dedim. (Meğerse benim olayım farklıymış. Daha",üç harfli,1,sometimes_euph
1705,1706,"lik skorla kaybetti. Konuyla ilgili konuşan Ljungkvist şöyle konuştu ""Midemde kötü bir ağrı vardı, son dakikada bir [PET_BOUNDARY]gaz çıkardım[PET_BOUNDARY]. Sonrasında hakem bana geldi ve ikinci sarı kartı gösterdi. Garip bir cezaydı, inanamadım. Çok sinirlendim. Sanırım",gaz çıkarmak,1,sometimes_euph
170,171,"DHA Mustafa Ö., genç kızından hoşlandığı için kendisini doktor olarak tanıttığını belirterek, ""Bir kez kendi rızası ile [PET_BOUNDARY]cinsel ilişkiye girdik[PET_BOUNDARY]. Kendi rızası dışında herhangi bir tehdit ya da şantaj yapmadım"" diye savunma yaptı. Etiketler: Adana",cinsel ilişkiye girmek,1,always_euph
510,511,"""Teşekkür ederim  07.07.2006 18:56 tarihinde yazılmış merhaba haldun bey, fotoğrafçı gözüyle görmek bu  işte, birbirlerinden sevgi ve destek alarak şehirin acımasız hayatında hayatta kalmaya  çalışan [PET_BOUNDARY]iki canlı[PET_BOUNDARY], ikiside sevgi dolu, ve bu sevgileri fotoğrafa  yansımış, konusuyla ön plana çıkmış çok anlamlı çalışma, tebrik ederim ... 06.07.2006 10:05 tarihinde yazılmış Mehalat hanım deveninnali fatih serdaroğlu ne denir  ki işte o an.""",iki canlı,0,sometimes_euph
439,440,"Amerikalı ünlü komedyen Garry Shandling Los Angeles ’ta [PET_BOUNDARY]hayata gözlerini yumdu[PET_BOUNDARY]. 67 yaşındaki komedyenin ölüm sebebi henüz bilinmiyor. Mlyonlarca hayranı olan Garry, ünlü komedi dizisi ""The Larry Sanders Show"" ile tanınıyordu. Los Angeles polis Shandling’in kaldırıldığı hastanede hayatını kaybettiğini açıkladı.",hayata gözlerini yummak,1,always_euph
2361,2362,Kemal Kılıçdaroğlu gibi sıfır numara bir siyasetçi tarafından madara edilen bir kişi olarak yakın gelecekte siyasi [PET_BOUNDARY]hayatına veda edecek[PET_BOUNDARY]. Üzülerek yazıyorum ama Sayın Erdoğan bu türden uyarıları dikkate almayıp başının dikine gittiği için bu,hayata veda etmek,0,sometimes_euph
1970,1971,", ama Paul Auster kabul etmemiş. Ailesinin Durumu Ailesinin durumu iyiymiş aslında Paul Auster'ın. Fakat babasının [PET_BOUNDARY]eli sıkıydı[PET_BOUNDARY], annesi ise harcama yapmaktan çekinmezmiş. Aslında annesi har vurup harman savuran biri değilmiş ama babasının",eli sıkı,1,sometimes_euph
1098,1099,"hastanenin 500 araçlık büyük bir otoparkı da bulunuyor. Akşener'e Şok Sözler; Üniversite yıllarını iyi biliriz, çok [PET_BOUNDARY]fındık kırdın[PET_BOUNDARY] . İYİ Parti Genel Başkanı Meral Akşener'in ''Alaattin Çakıcı benim dava arkadaşım falan değildir'' sözlerinin",fındık kırmak,1,sometimes_euph
1897,1898,"bir kere yaşamanız adeta bağımlım olacağınız anlamına geliyor. Benimle beraberlik özeldir ve sektördeki diğer [PET_BOUNDARY]hayat kadınlarından[PET_BOUNDARY] daha seksi olduğumu belirtmem gerekiyor. Erotik dansları, striptiz şovlarını ve ekstra sunumları seviyorum.",hayat kadını,1,always_euph
262,263,"İstanbul Büyükşehir Belediyesi'nin hazırladığı 2015 - 2019 yıllarını kapsayan stratejik planda İstanbul'da köklü dönüşümler hedefleniyor. Tüm otobüs, minibüs ve taksiler [PET_BOUNDARY]engelli[PET_BOUNDARY] kullanımına uygun hale getirilirken minibüslere de İstanbulkartla binilecek. 2019’a kadar minibüs, taksi ve servis araçlarının internet üzerinden ruhsat alması için altyapının tamamlanması planlanıyor. 6 bin 363 minibüs, 393 deniz motoru, 572 taksi engelli kullanımına uygun hale getirilecek.",engelli,1,sometimes_euph
1587,1588,ve tüm sığınma dualarını okuduğu halde bunun nasıl olduğuna bir anlam veremez. Halbuki o bunları yapmıştır ama [PET_BOUNDARY]abdesti bozulduktan[PET_BOUNDARY] sonra tekrar almayı unutmuştur! Önemli: Hasta eğer çok etkili bir sihre maruz kalmışsa ya da kendisi zayıfsa şeytan,abdest bozmak,0,sometimes_euph
2244,2245,"ama ben aradım. 16 Mart'ta Çiçek Bar'da doğum günüme davet ettim. Orada çaktırmadan Memet Ali'ye, oğlum bu hanımı sana [PET_BOUNDARY]cici anne[PET_BOUNDARY] olarak alayım mı diye sordum. 'Olmaz! Önce sen değişmeye hazır mısın onu söyle baba? ' dedi. Ele avuca sığmaz bir",cici anne,1,sometimes_euph
1954,1955,"in, Fazıl Say'ın, benim ve daha nice sanatçının hocası olmuş piyanist Mithat Fenmen hocamızın odası lokantanın [PET_BOUNDARY]tuvaleti yapılmış[PET_BOUNDARY], o güzelim odalar aşağı katlarda mutfak haline çevrilmiş, Türk Beşleri'nden olan ünlü bestecimiz Ulvi Cemal Erkin'",tuvalet yapmak,0,sometimes_euph
2029,2030,"şöyledir; ""Kötü rüya gören kimseye söylemesin, şeytandan da Allahü teâlâya sığınsın. "" (Müslim) ""Rüyasında hoşa [PET_BOUNDARY]gidici[PET_BOUNDARY] güzel şeyler gören, görüşü isabetli salih birine anlatsın! O da hayra yorsun! "" (Beyheki) ""Sözü doğru olanın, sadık",gidici,0,sometimes_euph
1634,1635,"hayata girersem fişimi çek, yaşamak istemiyorum, yaşayamam, bütün Türkiye beni severken, izlemişken, benim [PET_BOUNDARY]fişimi çek[PET_BOUNDARY], bu benim kelamım ne olur' dedim. Abi hiç merak etme dedi, kabullendi üzereydi nerdeyse... Bitkisel hayata girme",fiş çekmek,1,sometimes_euph
570,571,"Altın fiyatları bugün açıklanacak tarım dışı istihdam verilerinin öncesinde dolardaki yükselişle beraber altı haftanın en büyük haftalık [PET_BOUNDARY]kaybını[PET_BOUNDARY] yaşamaya hazırlanıyor. Spot altının ons fiyatı yatay bir seyirle 1,278.70 dolardan işlem görürken, haftalık bazda yüzde 1.2 kayıp gerçekleştirmeye hazırlanıyor. ÇEYREK ALTIN NE KADAR? Kapalıçarşı'da altının gramı 120,60, çeyrek altın 198,56 liradan işlem görüyor.",kaybetmek,0,sometimes_euph
587,588,"Özel İdare İlköğretim Okulunda, birinci sınıf öğrencisi Mehmet Enes Demirabay (6), giriş katında bulunan ve arızalı olduğu belirtilen asansörün kapısını açınca dengesini [PET_BOUNDARY]kaybederek[PET_BOUNDARY] boşluğuna düştü. Haber verilmesi üzerine olay yerine gelen 112 Acil Servis ekiplerince Adıyaman Üniversitesi Eğitim ve Araştırma Hastanesi'ne kaldırılan çocuğun durumunun ciddi olduğu bildirildi. Olayla ilgili soruşturma sürüyor.",kaybetmek,0,sometimes_euph
1975,1976,". Harun ve Cemal zıt karakterde iki kardeştir. Harun ne kadar cömert ve eli açıksa, Balıkçı Cemal de o kadar cimri ve [PET_BOUNDARY]eli sıkıdır[PET_BOUNDARY]. Pintiliğinden doktor olacak oğlu Ali'yi üniversiteye göndermez. Ali kıt kanaat geçinen amcası Harun ve yengesi",eli sıkı,1,sometimes_euph
1888,1889,"Kız İmam Hatip Lisesi Matematik Öğretmenlerinden çok kıymetli Erdal KÜÇÜKNANE Hocamız Covid-19 virüsünden dolayı [PET_BOUNDARY]Hakkın Rahmetine Kavuşmuştur[PET_BOUNDARY]. Allah Rahmet Eylesin Mekanı Cennet Olsun İnşallah... Evrim, kelime anlamı olarak gelişimi, değişimi ve",hakkın rahmetine kavuşmak,1,always_euph
175,176,"İngiltere’de Tressa Middleton adlı kız çocuğu ergenliğe erken ulaştı. Tressa henüz 11 yaşındayken partide sarhoş olup bir delikanlıyla [PET_BOUNDARY]cinsel ilişkiye girdi[PET_BOUNDARY]. Bu ilişkiden hamile kalan Tressa 12 yaşında anne oldu. Tressa ve kızı, sosyal hizmetler kurumuna alındı. Sonra bir aile, bebeği evlat edindi.Şimdi 16 yaşında olan Tressa feryat etti: Doğumdan sonra bunalıma girip alkol ve uyuşturucu kullandım. Kızımı görmem yasaklandı. Tressa ve bebeği Yasak kaldırılsın. Evlat hasreti çekiyorum. POSTA",cinsel ilişkiye girmek,1,always_euph
830,831,"Devrimci Sosyalist İşçi Partisi Genel Başkanı (DSİP) Doğan Tarkan kalp krizi nedeniye 65 yaşında [PET_BOUNDARY]vefat etti[PET_BOUNDARY]. Tarkan, 12 Eylül 1980 Darbesi sonrası yurtdışına kaçmış, Sosyalist İşçi gazetesini yurtdışında çıkarmış ve bu gazete çevresi ile birlikte DSİP'i kurmuştu. Türkiye'ye döndükten sonra 1997 yılından itibaren de parti genel başkanlığı yapmaktaydı. Sosyalist İşçi ve Altüst dergilerinde güncel yazılar yazıyordu.",vefat etmek,1,always_euph
1268,1269,"yanına gitti. Gelen ""Vatan"" gazetesinin Ankara muhabiriydi. Gülümseyerek Erkanlı'nın elini sıktı ve girizgâha [PET_BOUNDARY]hacet görmeden[PET_BOUNDARY] şak diye sordu: ""– Binbaşım, Bayar dün intihar etmiş. Biraz tafsilât istiyorum. Oradan geldiğinizi biliyorum. """,hacet görmek,0,sometimes_euph
2404,2405,"West End var . Windsor Farms, en iyi bilinen bölümleri arasındadır. West End ayrıca Laurel, Farmington gibi orta ve [PET_BOUNDARY]düşük gelirli[PET_BOUNDARY] mahalleleri ve Regency Alışveriş Merkezi'ni çevreleyen alanları içerir. Daha varlıklı bölgeler arasında Glen",düşük gelirli,1,sometimes_euph
1578,1579,". Yellenmek. Gözün görmeyeceği, kulağın duymayacağı bir şekilde uyumak. Ancak, göz görmez ama kulak duyarsa [PET_BOUNDARY]abdest bozulmaz[PET_BOUNDARY]. Delilik, sarhoşluk ve baygınlık gibi aklın yitirildiği durumlar. Bir zât der ki; ""Ey kardeşim! Ne vakit uyanacaksın",abdest bozmak,0,sometimes_euph
